time_s,vehicle_id,soc_wh,max_cap_wh,consumption_wh,charging_flag,soc_pct
21.0,ev_0,17441.22,35000.0,0.0,NULL,49.83
21.0,ev_1,17459.14,35000.0,0.0,NULL,49.88
21.0,ev_2,17450.77,35000.0,0.0,NULL,49.86
21.0,ev_3,17469.34,35000.0,0.0,NULL,49.91
21.0,ev_4,17498.68,35000.0,0.0,NULL,50.0
22.0,ev_0,17444.69,35000.0,0.0,NULL,49.84
22.0,ev_1,17455.31,35000.0,0.0,NULL,49.87
22.0,ev_2,17454.7,35000.0,0.0,NULL,49.87
22.0,ev_3,17460.06,35000.0,0.0,NULL,49.89
22.0,ev_4,17496.56,35000.0,0.0,NULL,49.99
23.0,ev_0,17440.11,35000.0,0.0,NULL,49.83
23.0,ev_1,17453.2,35000.0,0.0,NULL,49.87
23.0,ev_2,17452.21,35000.0,0.0,NULL,49.86
23.0,ev_3,17460.67,35000.0,0.0,NULL,49.89
23.0,ev_4,17490.87,35000.0,0.0,NULL,49.97
24.0,ev_0,17444.42,35000.0,0.0,NULL,49.84
24.0,ev_1,17454.69,35000.0,0.0,NULL,49.87
24.0,ev_2,17451.16,35000.0,0.0,NULL,49.86
24.0,ev_3,17457.73,35000.0,0.0,NULL,49.88
24.0,ev_4,17484.61,35000.0,0.0,NULL,49.96
25.0,ev_0,17437.7,35000.0,0.0,NULL,49.82
25.0,ev_1,17449.44,35000.0,0.0,NULL,49.86
25.0,ev_2,17451.09,35000.0,0.0,NULL,49.86
25.0,ev_3,17454.64,35000.0,0.0,NULL,49.87
25.0,ev_4,17474.68,35000.0,0.0,NULL,49.93
26.0,ev_0,17436.36,35000.0,0.0,NULL,49.82
26.0,ev_1,17450.84,35000.0,0.0,NULL,49.86
26.0,ev_2,17447.82,35000.0,0.0,NULL,49.85
26.0,ev_3,17457.81,35000.0,0.0,NULL,49.88
26.0,ev_4,17463.35,35000.0,0.0,NULL,49.9
27.0,ev_0,17436.0,35000.0,0.0,NULL,49.82
27.0,ev_1,17451.57,35000.0,0.0,NULL,49.86
27.0,ev_2,17445.22,35000.0,0.0,NULL,49.84
27.0,ev_3,17453.2,35000.0,0.0,NULL,49.87
27.0,ev_4,17461.19,35000.0,0.0,NULL,49.89
28.0,ev_0,17434.5,35000.0,0.0,NULL,49.81
28.0,ev_1,17452.86,35000.0,0.0,NULL,49.87
28.0,ev_2,17450.17,35000.0,0.0,NULL,49.86
28.0,ev_3,17453.76,35000.0,0.0,NULL,49.87
28.0,ev_4,17458.43,35000.0,0.0,NULL,49.88
29.0,ev_0,17434.97,35000.0,0.0,NULL,49.81
29.0,ev_1,17445.64,35000.0,0.0,NULL,49.84
29.0,ev_2,17445.08,35000.0,0.0,NULL,49.84
29.0,ev_3,17454.62,35000.0,0.0,NULL,49.87
29.0,ev_4,17459.13,35000.0,0.0,NULL,49.88
30.0,ev_0,17435.63,35000.0,0.0,NULL,49.82
30.0,ev_1,17449.3,35000.0,0.0,NULL,49.86
30.0,ev_2,17446.78,35000.0,0.0,NULL,49.85
30.0,ev_3,17451.89,35000.0,0.0,NULL,49.86
30.0,ev_4,17458.18,35000.0,0.0,NULL,49.88
31.0,ev_0,17431.24,35000.0,0.0,NULL,49.8
31.0,ev_1,17443.25,35000.0,0.0,NULL,49.84
31.0,ev_2,17440.91,35000.0,0.0,NULL,49.83
31.0,ev_3,17451.91,35000.0,0.0,NULL,49.86
31.0,ev_4,17456.9,35000.0,0.0,NULL,49.88
32.0,ev_0,17435.27,35000.0,0.0,NULL,49.82
32.0,ev_1,17445.41,35000.0,0.0,NULL,49.84
32.0,ev_2,17443.39,35000.0,0.0,NULL,49.84
32.0,ev_3,17452.0,35000.0,0.0,NULL,49.86
32.0,ev_4,17450.98,35000.0,0.0,NULL,49.86
33.0,ev_0,17431.14,35000.0,0.0,NULL,49.8
33.0,ev_1,17441.71,35000.0,0.0,NULL,49.83
33.0,ev_2,17440.86,35000.0,0.0,NULL,49.83
33.0,ev_3,17444.37,35000.0,0.0,NULL,49.84
33.0,ev_4,17451.46,35000.0,0.0,NULL,49.86
34.0,ev_0,17433.48,35000.0,0.0,NULL,49.81
34.0,ev_1,17442.66,35000.0,0.0,NULL,49.84
34.0,ev_2,17442.31,35000.0,0.0,NULL,49.84
34.0,ev_3,17448.22,35000.0,0.0,NULL,49.85
34.0,ev_4,17451.23,35000.0,0.0,NULL,49.86
35.0,ev_0,17433.53,35000.0,0.0,NULL,49.81
35.0,ev_1,17453.11,35000.0,0.0,NULL,49.87
35.0,ev_2,17443.59,35000.0,0.0,NULL,49.84
35.0,ev_3,17442.14,35000.0,0.0,NULL,49.83
35.0,ev_4,17451.76,35000.0,0.0,NULL,49.86
36.0,ev_0,17429.23,35000.0,0.0,NULL,49.8
36.0,ev_1,17464.61,35000.0,0.0,NULL,49.9
36.0,ev_2,17441.87,35000.0,0.0,NULL,49.83
36.0,ev_3,17443.75,35000.0,0.0,NULL,49.84
36.0,ev_4,17446.15,35000.0,0.0,NULL,49.85
37.0,ev_0,17424.96,35000.0,0.0,NULL,49.79
37.0,ev_1,17473.14,35000.0,0.0,NULL,49.92
37.0,ev_2,17441.45,35000.0,0.0,NULL,49.83
37.0,ev_3,17442.81,35000.0,0.0,NULL,49.84
37.0,ev_4,17450.52,35000.0,0.0,NULL,49.86
38.0,ev_0,17424.83,35000.0,0.0,NULL,49.79
38.0,ev_1,17474.21,35000.0,0.0,NULL,49.93
38.0,ev_2,17436.85,35000.0,0.0,NULL,49.82
38.0,ev_3,17441.19,35000.0,0.0,NULL,49.83
38.0,ev_4,17448.71,35000.0,0.0,NULL,49.85
39.0,ev_0,17427.83,35000.0,0.0,NULL,49.79
39.0,ev_1,17474.27,35000.0,0.0,NULL,49.93
39.0,ev_2,17437.02,35000.0,0.0,NULL,49.82
39.0,ev_3,17441.02,35000.0,0.0,NULL,49.83
39.0,ev_4,17445.67,35000.0,0.0,NULL,49.84
40.0,ev_0,17427.78,35000.0,0.0,NULL,49.79
40.0,ev_1,17474.25,35000.0,0.0,NULL,49.93
40.0,ev_2,17433.7,35000.0,0.0,NULL,49.81
40.0,ev_3,17442.4,35000.0,0.0,NULL,49.84
40.0,ev_4,17447.58,35000.0,0.0,NULL,49.85
41.0,ev_0,17425.41,35000.0,0.0,NULL,49.79
41.0,ev_1,17474.22,35000.0,0.0,NULL,49.93
41.0,ev_2,17431.09,35000.0,0.0,NULL,49.8
41.0,ev_3,17442.53,35000.0,0.0,NULL,49.84
41.0,ev_4,17444.67,35000.0,0.0,NULL,49.84
42.0,ev_0,17426.67,35000.0,0.0,NULL,49.79
42.0,ev_1,17474.19,35000.0,0.0,NULL,49.93
42.0,ev_2,17432.14,35000.0,0.0,NULL,49.81
42.0,ev_3,17452.12,35000.0,0.0,NULL,49.86
42.0,ev_4,17447.17,35000.0,0.0,NULL,49.85
43.0,ev_0,17423.95,35000.0,0.0,NULL,49.78
43.0,ev_1,17474.16,35000.0,0.0,NULL,49.93
43.0,ev_2,17434.55,35000.0,0.0,NULL,49.81
43.0,ev_3,17464.88,35000.0,0.0,NULL,49.9
43.0,ev_4,17445.75,35000.0,0.0,NULL,49.84
44.0,ev_0,17422.42,35000.0,0.0,NULL,49.78
44.0,ev_1,17474.14,35000.0,0.0,NULL,49.93
44.0,ev_2,17428.99,35000.0,0.0,NULL,49.8
44.0,ev_3,17473.64,35000.0,0.0,NULL,49.92
44.0,ev_4,17443.95,35000.0,0.0,NULL,49.84
45.0,ev_0,17417.85,35000.0,0.0,NULL,49.77
45.0,ev_1,17474.11,35000.0,0.0,NULL,49.93
45.0,ev_2,17433.78,35000.0,0.0,NULL,49.81
45.0,ev_3,17474.83,35000.0,0.0,NULL,49.93
45.0,ev_4,17440.42,35000.0,0.0,NULL,49.83
46.0,ev_0,17420.21,35000.0,0.0,NULL,49.77
46.0,ev_1,17474.08,35000.0,0.0,NULL,49.93
46.0,ev_2,17425.79,35000.0,0.0,NULL,49.79
46.0,ev_3,17474.9,35000.0,0.0,NULL,49.93
46.0,ev_4,17439.85,35000.0,0.0,NULL,49.83
47.0,ev_0,17418.52,35000.0,0.0,NULL,49.77
47.0,ev_1,17474.05,35000.0,0.0,NULL,49.93
47.0,ev_2,17429.63,35000.0,0.0,NULL,49.8
47.0,ev_3,17480.68,35000.0,0.0,cs_53,49.94
47.0,ev_4,17438.09,35000.0,0.0,NULL,49.82
48.0,ev_0,17419.36,35000.0,0.0,NULL,49.77
48.0,ev_1,17474.02,35000.0,0.0,NULL,49.93
48.0,ev_2,17426.0,35000.0,0.0,NULL,49.79
48.0,ev_3,17486.46,35000.0,0.0,cs_53,49.96
48.0,ev_4,17437.83,35000.0,0.0,NULL,49.82
49.0,ev_0,17413.87,35000.0,0.0,NULL,49.75
49.0,ev_1,17474.0,35000.0,0.0,NULL,49.93
49.0,ev_2,17423.44,35000.0,0.0,NULL,49.78
49.0,ev_3,17492.24,35000.0,0.0,cs_53,49.98
49.0,ev_4,17439.99,35000.0,0.0,NULL,49.83
50.0,ev_0,17415.55,35000.0,0.0,NULL,49.76
50.0,ev_1,17473.97,35000.0,0.0,NULL,49.93
50.0,ev_2,17422.41,35000.0,0.0,NULL,49.78
50.0,ev_3,17498.01,35000.0,0.0,cs_53,49.99
50.0,ev_4,17434.62,35000.0,0.0,NULL,49.81
51.0,ev_0,17415.49,35000.0,0.0,NULL,49.76
51.0,ev_1,17473.94,35000.0,0.0,NULL,49.93
51.0,ev_2,17423.58,35000.0,0.0,NULL,49.78
51.0,ev_3,17503.79,35000.0,0.0,cs_53,50.01
51.0,ev_4,17435.08,35000.0,0.0,NULL,49.81
52.0,ev_0,17412.28,35000.0,0.0,NULL,49.75
52.0,ev_1,17473.91,35000.0,0.0,NULL,49.93
52.0,ev_2,17426.6,35000.0,0.0,NULL,49.79
52.0,ev_3,17509.57,35000.0,0.0,cs_53,50.03
52.0,ev_4,17437.27,35000.0,0.0,NULL,49.82
53.0,ev_0,17412.95,35000.0,0.0,NULL,49.75
53.0,ev_1,17473.89,35000.0,0.0,NULL,49.93
53.0,ev_2,17420.41,35000.0,0.0,NULL,49.77
53.0,ev_3,17515.35,35000.0,0.0,cs_53,50.04
53.0,ev_4,17432.89,35000.0,0.0,NULL,49.81
54.0,ev_0,17412.09,35000.0,0.0,NULL,49.75
54.0,ev_1,17473.86,35000.0,0.0,NULL,49.93
54.0,ev_2,17419.11,35000.0,0.0,NULL,49.77
54.0,ev_3,17521.12,35000.0,0.0,cs_53,50.06
54.0,ev_4,17428.75,35000.0,0.0,NULL,49.8
55.0,ev_0,17413.51,35000.0,0.0,NULL,49.75
55.0,ev_1,17473.83,35000.0,0.0,NULL,49.93
55.0,ev_2,17417.69,35000.0,0.0,NULL,49.76
55.0,ev_3,17526.9,35000.0,0.0,cs_53,50.08
55.0,ev_4,17428.32,35000.0,0.0,NULL,49.8
56.0,ev_0,17411.08,35000.0,0.0,NULL,49.75
56.0,ev_1,17473.8,35000.0,0.0,NULL,49.93
56.0,ev_2,17419.7,35000.0,0.0,NULL,49.77
56.0,ev_3,17532.68,35000.0,0.0,cs_53,50.09
56.0,ev_4,17430.67,35000.0,0.0,NULL,49.8
57.0,ev_0,17408.64,35000.0,0.0,NULL,49.74
57.0,ev_1,17473.77,35000.0,0.0,NULL,49.93
57.0,ev_2,17416.22,35000.0,0.0,NULL,49.76
57.0,ev_3,17538.46,35000.0,0.0,cs_53,50.11
57.0,ev_4,17430.93,35000.0,0.0,NULL,49.8
58.0,ev_0,17410.68,35000.0,0.0,NULL,49.74
58.0,ev_1,17473.75,35000.0,0.0,NULL,49.92
58.0,ev_2,17419.4,35000.0,0.0,NULL,49.77
58.0,ev_3,17544.24,35000.0,0.0,cs_53,50.13
58.0,ev_4,17425.37,35000.0,0.0,NULL,49.79
59.0,ev_0,17406.63,35000.0,0.0,NULL,49.73
59.0,ev_1,17473.72,35000.0,0.0,NULL,49.92
59.0,ev_2,17412.93,35000.0,0.0,NULL,49.75
59.0,ev_3,17550.01,35000.0,0.0,cs_53,50.14
59.0,ev_4,17429.77,35000.0,0.0,NULL,49.8
60.0,ev_0,17402.61,35000.0,0.0,NULL,49.72
60.0,ev_1,17473.69,35000.0,0.0,NULL,49.92
60.0,ev_2,17416.21,35000.0,0.0,NULL,49.76
60.0,ev_3,17555.79,35000.0,0.0,cs_53,50.16
60.0,ev_4,17429.63,35000.0,0.0,NULL,49.8
61.0,ev_0,17403.19,35000.0,0.0,NULL,49.72
61.0,ev_1,17473.66,35000.0,0.0,NULL,49.92
61.0,ev_2,17415.65,35000.0,0.0,NULL,49.76
61.0,ev_3,17561.57,35000.0,0.0,cs_53,50.18
61.0,ev_4,17427.52,35000.0,0.0,NULL,49.79
62.0,ev_0,17403.83,35000.0,0.0,NULL,49.73
62.0,ev_1,17473.64,35000.0,0.0,NULL,49.92
62.0,ev_2,17413.85,35000.0,0.0,NULL,49.75
62.0,ev_3,17567.35,35000.0,0.0,cs_53,50.19
62.0,ev_4,17426.55,35000.0,0.0,NULL,49.79
63.0,ev_0,17400.25,35000.0,0.0,NULL,49.72
63.0,ev_1,17473.61,35000.0,0.0,NULL,49.92
63.0,ev_2,17413.64,35000.0,0.0,NULL,49.75
63.0,ev_3,17573.12,35000.0,0.0,cs_53,50.21
63.0,ev_4,17423.65,35000.0,0.0,NULL,49.78
64.0,ev_0,17404.11,35000.0,0.0,NULL,49.73
64.0,ev_1,17473.58,35000.0,0.0,NULL,49.92
64.0,ev_2,17414.49,35000.0,0.0,NULL,49.76
64.0,ev_3,17578.9,35000.0,0.0,cs_53,50.23
64.0,ev_4,17425.38,35000.0,0.0,NULL,49.79
65.0,ev_0,17401.0,35000.0,0.0,NULL,49.72
65.0,ev_1,17473.55,35000.0,0.0,NULL,49.92
65.0,ev_2,17413.8,35000.0,0.0,NULL,49.75
65.0,ev_3,17584.68,35000.0,0.0,cs_53,50.24
65.0,ev_4,17421.87,35000.0,0.0,NULL,49.78
66.0,ev_0,17397.51,35000.0,0.0,NULL,49.71
66.0,ev_1,17473.52,35000.0,0.0,NULL,49.92
66.0,ev_2,17407.99,35000.0,0.0,NULL,49.74
66.0,ev_3,17590.46,35000.0,0.0,cs_53,50.26
66.0,ev_4,17423.54,35000.0,0.0,NULL,49.78
67.0,ev_0,17400.57,35000.0,0.0,NULL,49.72
67.0,ev_1,17473.5,35000.0,0.0,NULL,49.92
67.0,ev_2,17408.42,35000.0,0.0,NULL,49.74
67.0,ev_3,17596.24,35000.0,0.0,cs_53,50.27
67.0,ev_4,17418.55,35000.0,0.0,NULL,49.77
68.0,ev_0,17397.82,35000.0,0.0,NULL,49.71
68.0,ev_1,17473.47,35000.0,0.0,NULL,49.92
68.0,ev_2,17408.15,35000.0,0.0,NULL,49.74
68.0,ev_3,17602.01,35000.0,0.0,cs_53,50.29
68.0,ev_4,17421.59,35000.0,0.0,NULL,49.78
69.0,ev_0,17399.2,35000.0,0.0,NULL,49.71
69.0,ev_1,17473.44,35000.0,0.0,NULL,49.92
69.0,ev_2,17404.02,35000.0,0.0,NULL,49.73
69.0,ev_3,17607.79,35000.0,0.0,cs_53,50.31
69.0,ev_4,17414.92,35000.0,0.0,NULL,49.76
70.0,ev_0,17392.27,35000.0,0.0,NULL,49.69
70.0,ev_1,17473.41,35000.0,0.0,NULL,49.92
70.0,ev_2,17408.73,35000.0,0.0,NULL,49.74
70.0,ev_3,17613.57,35000.0,0.0,cs_53,50.32
70.0,ev_4,17412.99,35000.0,0.0,NULL,49.75
71.0,ev_0,17394.25,35000.0,0.0,NULL,49.7
71.0,ev_1,17473.39,35000.0,0.0,NULL,49.92
71.0,ev_2,17401.98,35000.0,0.0,NULL,49.72
71.0,ev_3,17619.35,35000.0,0.0,cs_53,50.34
71.0,ev_4,17412.39,35000.0,0.0,NULL,49.75
72.0,ev_0,17396.14,35000.0,0.0,NULL,49.7
72.0,ev_1,17473.36,35000.0,0.0,NULL,49.92
72.0,ev_2,17404.38,35000.0,0.0,NULL,49.73
72.0,ev_3,17625.12,35000.0,0.0,cs_53,50.36
72.0,ev_4,17412.96,35000.0,0.0,NULL,49.75
73.0,ev_0,17395.79,35000.0,0.0,NULL,49.7
73.0,ev_1,17473.33,35000.0,0.0,NULL,49.92
73.0,ev_2,17399.66,35000.0,0.0,NULL,49.71
73.0,ev_3,17630.9,35000.0,0.0,cs_53,50.37
73.0,ev_4,17414.64,35000.0,0.0,NULL,49.76
74.0,ev_0,17394.35,35000.0,0.0,NULL,49.7
74.0,ev_1,17473.3,35000.0,0.0,NULL,49.92
74.0,ev_2,17397.68,35000.0,0.0,NULL,49.71
74.0,ev_3,17636.68,35000.0,0.0,cs_53,50.39
74.0,ev_4,17414.32,35000.0,0.0,NULL,49.76
75.0,ev_0,17393.44,35000.0,0.0,NULL,49.7
75.0,ev_1,17473.27,35000.0,0.0,NULL,49.92
75.0,ev_2,17398.59,35000.0,0.0,NULL,49.71
75.0,ev_3,17642.46,35000.0,0.0,cs_53,50.41
75.0,ev_4,17408.59,35000.0,0.0,NULL,49.74
76.0,ev_0,17391.5,35000.0,0.0,NULL,49.69
76.0,ev_1,17473.25,35000.0,0.0,NULL,49.92
76.0,ev_2,17399.62,35000.0,0.0,NULL,49.71
76.0,ev_3,17648.24,35000.0,0.0,cs_53,50.42
76.0,ev_4,17408.48,35000.0,0.0,NULL,49.74
77.0,ev_0,17387.52,35000.0,0.0,NULL,49.68
77.0,ev_1,17473.22,35000.0,0.0,NULL,49.92
77.0,ev_2,17401.43,35000.0,0.0,NULL,49.72
77.0,ev_3,17654.01,35000.0,0.0,cs_53,50.44
77.0,ev_4,17408.39,35000.0,0.0,NULL,49.74
78.0,ev_0,17389.24,35000.0,0.0,NULL,49.68
78.0,ev_1,17473.19,35000.0,0.0,NULL,49.92
78.0,ev_2,17393.95,35000.0,0.0,NULL,49.7
78.0,ev_3,17659.79,35000.0,0.0,cs_53,50.46
78.0,ev_4,17409.01,35000.0,0.0,NULL,49.74
79.0,ev_0,17384.22,35000.0,0.0,NULL,49.67
79.0,ev_1,17473.16,35000.0,0.0,NULL,49.92
79.0,ev_2,17393.82,35000.0,0.0,NULL,49.7
79.0,ev_3,17665.57,35000.0,0.0,cs_53,50.47
79.0,ev_4,17405.45,35000.0,0.0,NULL,49.73
80.0,ev_0,17385.93,35000.0,0.0,NULL,49.67
80.0,ev_1,17473.14,35000.0,0.0,NULL,49.92
80.0,ev_2,17398.71,35000.0,0.0,NULL,49.71
80.0,ev_3,17671.35,35000.0,0.0,cs_53,50.49
80.0,ev_4,17403.08,35000.0,0.0,NULL,49.72
81.0,ev_0,17385.52,35000.0,0.0,NULL,49.67
81.0,ev_1,17473.11,35000.0,0.0,NULL,49.92
81.0,ev_2,17392.72,35000.0,0.0,NULL,49.69
81.0,ev_3,17677.12,35000.0,0.0,cs_53,50.51
81.0,ev_4,17406.3,35000.0,0.0,NULL,49.73
82.0,ev_0,17385.8,35000.0,0.0,NULL,49.67
82.0,ev_1,17473.08,35000.0,0.0,NULL,49.92
82.0,ev_2,17391.94,35000.0,0.0,NULL,49.69
82.0,ev_3,17682.9,35000.0,0.0,cs_53,50.52
82.0,ev_4,17406.11,35000.0,0.0,NULL,49.73
83.0,ev_0,17403.98,35000.0,0.0,NULL,49.73
83.0,ev_1,17472.09,35000.0,0.0,NULL,49.92
83.0,ev_2,17388.98,35000.0,0.0,NULL,49.68
83.0,ev_3,17688.68,35000.0,0.0,cs_53,50.54
83.0,ev_4,17405.53,35000.0,0.0,NULL,49.73
84.0,ev_0,17415.69,35000.0,0.0,NULL,49.76
84.0,ev_1,17469.25,35000.0,0.0,NULL,49.91
84.0,ev_2,17391.56,35000.0,0.0,NULL,49.69
84.0,ev_3,17694.46,35000.0,0.0,cs_53,50.56
84.0,ev_4,17403.58,35000.0,0.0,NULL,49.72
85.0,ev_0,17419.31,35000.0,0.0,NULL,49.77
85.0,ev_1,17465.86,35000.0,0.0,NULL,49.9
85.0,ev_2,17387.84,35000.0,0.0,NULL,49.68
85.0,ev_3,17700.24,35000.0,0.0,cs_53,50.57
85.0,ev_4,17404.68,35000.0,0.0,NULL,49.73
86.0,ev_0,17419.51,35000.0,0.0,NULL,49.77
86.0,ev_1,17458.52,35000.0,0.0,NULL,49.88
86.0,ev_2,17386.64,35000.0,0.0,NULL,49.68
86.0,ev_3,17706.01,35000.0,0.0,cs_53,50.59
86.0,ev_4,17401.09,35000.0,0.0,NULL,49.72
87.0,ev_0,17419.49,35000.0,0.0,NULL,49.77
87.0,ev_1,17451.39,35000.0,0.0,NULL,49.86
87.0,ev_2,17384.58,35000.0,0.0,NULL,49.67
87.0,ev_3,17711.79,35000.0,0.0,cs_53,50.61
87.0,ev_4,17400.01,35000.0,0.0,NULL,49.71
88.0,ev_0,17419.46,35000.0,0.0,NULL,49.77
88.0,ev_1,17438.92,35000.0,0.0,NULL,49.83
88.0,ev_2,17383.83,35000.0,0.0,NULL,49.67
88.0,ev_3,17717.57,35000.0,0.0,cs_53,50.62
88.0,ev_4,17395.25,35000.0,0.0,NULL,49.7
89.0,ev_0,17419.44,35000.0,0.0,NULL,49.77
89.0,ev_1,17431.98,35000.0,0.0,NULL,49.81
89.0,ev_2,17387.56,35000.0,0.0,NULL,49.68
89.0,ev_3,17723.35,35000.0,0.0,cs_53,50.64
89.0,ev_4,17396.65,35000.0,0.0,NULL,49.7
90.0,ev_0,17419.41,35000.0,0.0,NULL,49.77
90.0,ev_1,17431.92,35000.0,0.0,NULL,49.81
90.0,ev_2,17383.82,35000.0,0.0,NULL,49.67
90.0,ev_3,17729.12,35000.0,0.0,cs_53,50.65
90.0,ev_4,17397.58,35000.0,0.0,NULL,49.71
91.0,ev_0,17419.38,35000.0,0.0,NULL,49.77
91.0,ev_1,17430.85,35000.0,0.0,NULL,49.8
91.0,ev_2,17382.38,35000.0,0.0,NULL,49.66
91.0,ev_3,17734.9,35000.0,0.0,cs_53,50.67
91.0,ev_4,17398.05,35000.0,0.0,NULL,49.71
92.0,ev_0,17419.35,35000.0,0.0,NULL,49.77
92.0,ev_1,17435.53,35000.0,0.0,NULL,49.82
92.0,ev_2,17380.79,35000.0,0.0,NULL,49.66
92.0,ev_3,17740.68,35000.0,0.0,cs_53,50.69
92.0,ev_4,17392.52,35000.0,0.0,NULL,49.69
93.0,ev_0,17419.32,35000.0,0.0,NULL,49.77
93.0,ev_1,17429.55,35000.0,0.0,NULL,49.8
93.0,ev_2,17383.24,35000.0,0.0,NULL,49.67
93.0,ev_3,17746.46,35000.0,0.0,cs_53,50.7
93.0,ev_4,17393.61,35000.0,0.0,NULL,49.7
94.0,ev_0,17419.3,35000.0,0.0,NULL,49.77
94.0,ev_1,17427.65,35000.0,0.0,NULL,49.79
94.0,ev_2,17380.38,35000.0,0.0,NULL,49.66
94.0,ev_3,17752.24,35000.0,0.0,cs_53,50.72
94.0,ev_4,17395.07,35000.0,0.0,NULL,49.7
95.0,ev_0,17419.27,35000.0,0.0,NULL,49.77
95.0,ev_1,17429.3,35000.0,0.0,NULL,49.8
95.0,ev_2,17380.86,35000.0,0.0,NULL,49.66
95.0,ev_3,17758.01,35000.0,0.0,cs_53,50.74
95.0,ev_4,17395.24,35000.0,0.0,NULL,49.7
96.0,ev_0,17419.24,35000.0,0.0,NULL,49.77
96.0,ev_1,17426.99,35000.0,0.0,NULL,49.79
96.0,ev_2,17378.21,35000.0,0.0,NULL,49.65
96.0,ev_3,17763.79,35000.0,0.0,cs_53,50.75
96.0,ev_4,17390.77,35000.0,0.0,NULL,49.69
97.0,ev_0,17419.21,35000.0,0.0,NULL,49.77
97.0,ev_1,17425.2,35000.0,0.0,NULL,49.79
97.0,ev_2,17378.2,35000.0,0.0,NULL,49.65
97.0,ev_3,17769.57,35000.0,0.0,cs_53,50.77
97.0,ev_4,17388.55,35000.0,0.0,NULL,49.68
98.0,ev_0,17419.19,35000.0,0.0,NULL,49.77
98.0,ev_1,17425.29,35000.0,0.0,NULL,49.79
98.0,ev_2,17379.54,35000.0,0.0,NULL,49.66
98.0,ev_3,17775.35,35000.0,0.0,cs_53,50.79
98.0,ev_4,17388.66,35000.0,0.0,NULL,49.68
99.0,ev_0,17419.16,35000.0,0.0,NULL,49.77
99.0,ev_1,17427.92,35000.0,0.0,NULL,49.79
